Sample #,time 0,time 1,time 2,time 3,time 4,time 5,time 6,time 7,time 8,time 9,time 10,time 11,time 12,time 13,time 14,time 15,time 16,time 17,time 18,time 19,time 20,time 21,time 22,time 23,time 24,time 25,time 26,time 27,time 28,time 29,time 30,time 31,time 32,time 33,time 34,time 35,
15,23.1543,0.911423,0.218075,0.0376019,0.0116459,0.0123331,0.021493,-0.0634155,0.0119989,-0.00682808,-0.0831665,-0.00564048,-0.0233744,-0.0432854,0.0200791,-0.0446737,0.0507994,-0.0111751,0.0201479,-0.0111751,0.0507994,-0.0446737,0.0200791,-0.0432854,-0.0233744,-0.00564048,-0.0831665,-0.00682808,0.0119989,-0.0634155,0.021493,0.0123331,0.0116459,0.0376019,0.218075,0.911423,
16,23.1849,0.978645,0.154517,0.0785223,0.0632674,0.0173611,0.046322,-0.0205282,-0.016287,-0.0161564,-0.0706028,-0.0454056,-0.0519752,0.0325295,0.0101834,0.0302659,-0.0262167,0.0425305,-0.0213778,0.0425305,-0.0262167,0.0302659,0.0101834,0.0325295,-0.0519752,-0.0454056,-0.0706028,-0.0161564,-0.016287,-0.0205282,0.046322,0.0173611,0.0632674,0.0785223,0.154517,0.978645,
17,23.1617,0.979315,0.148618,-0.00721906,0.0398982,-0.0285491,-0.00436482,-0.039907,-0.0199354,0.0448705,0.0361552,0.00571668,-0.0020864,-0.0293911,0.0326414,0.0143593,0.0353192,0.0127925,0.0510151,0.0127925,0.0353192,0.0143593,0.0326414,-0.0293911,-0.0020864,0.00571668,0.0361552,0.0448705,-0.0199354,-0.039907,-0.00436482,-0.0285491,0.0398982,-0.00721906,0.148618,0.979315,
18,23.2293,0.920015,0.149039,0.053362,0.0743565,-0.0212146,0.0124102,-0.0557549,-0.0608324,-0.0215533,0.00100328,0.00354782,0.0184984,0.0613148,-0.000836093,0.0441045,-0.0115879,-0.0357697,-0.0919785,-0.0357697,-0.0115879,0.0441045,-0.000836093,0.0613148,0.0184984,0.00354782,0.00100328,-0.0215533,-0.0608324,-0.0557549,0.0124102,-0.0212146,0.0743565,0.053362,0.149039,0.920015,
19,23.1814,0.93261,0.170238,0.0888587,0.00209688,0.0447013,-0.0268763,-0.0244851,0.0253756,0.00104923,-0.00316574,0.00176906,-0.0428019,0.0630011,0.0318214,-0.0446601,0.0114475,0.0309166,0.0639927,0.0309166,0.0114475,-0.0446601,0.0318214,0.0630011,-0.0428019,0.00176906,-0.00316574,0.00104923,0.0253756,-0.0244851,-0.0268763,0.0447013,0.00209688,0.0888587,0.170238,0.93261,
20,23.0868,0.862839,0.208619,0.0577095,0.0302011,0.0542423,0.0236419,0.0328929,-0.00991574,0.0388703,0.0424641,-0.0042111,0.000324457,0.00103025,-0.0116525,0.0204654,0.035601,0.0522643,-0.0366684,0.0522643,0.035601,0.0204654,-0.0116525,0.00103025,0.000324457,-0.0042111,0.0424641,0.0388703,-0.00991574,0.0328929,0.0236419,0.0542423,0.0302011,0.0577095,0.208619,0.862839,
21,23.1112,0.922757,0.217529,0.0693252,0.0462807,0.0436667,0.0339169,0.0253349,-0.0148425,-0.0284189,-0.0144828,0.0248,-0.0237407,-0.0287442,-0.0147234,-0.0228149,0.011002,0.0189918,-0.0111967,0.0189918,0.011002,-0.0228149,-0.0147234,-0.0287442,-0.0237407,0.0248,-0.0144828,-0.0284189,-0.0148425,0.0253349,0.0339169,0.0436667,0.0462807,0.0693252,0.217529,0.922757,
22,23.1654,0.941817,0.206747,0.0646904,-0.0542197,-0.0532364,-0.00755153,-0.0300043,0.0561995,0.00240497,-0.0262241,-0.00628851,0.00799252,0.0411766,0.0349959,0.0177011,-0.0027261,0.0138381,-0.0152181,0.0138381,-0.0027261,0.0177011,0.0349959,0.0411766,0.00799252,-0.00628851,-0.0262241,0.00240497,0.0561995,-0.0300043,-0.00755153,-0.0532364,-0.0542197,0.0646904,0.206747,0.941817,
23,23.1127,0.887127,0.173817,0.0487926,0.0523395,-0.0506653,-0.0855172,-0.0143491,0.00780316,0.0255962,0.0587845,0.0167564,-0.0197181,-0.00976826,-0.0528384,-0.0143793,-0.0247951,-0.0636854,0.00342873,-0.0636854,-0.0247951,-0.0143793,-0.0528384,-0.00976826,-0.0197181,0.0167564,0.0587845,0.0255962,0.00780316,-0.0143491,-0.0855172,-0.0506653,0.0523395,0.0487926,0.173817,0.887127,
24,23.0518,0.831877,0.195542,0.0409891,0.00708694,0.0483771,-0.0672355,-0.0320751,-0.0643256,-0.0179397,-0.0506333,0.0128069,0.0878933,-0.000347838,0.0398049,-0.0118075,-0.00347531,-0.0590224,-0.00296771,-0.0590224,-0.00347531,-0.0118075,0.0398049,-0.000347838,0.0878933,0.0128069,-0.0506333,-0.0179397,-0.0643256,-0.0320751,-0.0672355,0.0483771,0.00708694,0.0409891,0.195542,0.831877,
