Sample #,time 0,time 1,time 2,time 3,time 4,time 5,time 6,time 7,time 8,time 9,time 10,time 11,time 12,time 13,time 14,time 15,time 16,time 17,time 18,time 19,time 20,time 21,time 22,time 23,time 24,time 25,time 26,time 27,time 28,time 29,time 30,time 31,time 32,time 33,time 34,time 35,
10,0,0.0503831,0.0249658,0.0345262,0.0378947,0.0176602,-0.0481229,-0.0797049,-0.107279,-0.0330954,-0.0550609,-0.00941301,-0.040179,-0.0055219,-0.0312381,-0.00764545,-0.044574,0.0622582,2.5492e-18,-0.0622582,0.044574,0.00764545,0.0312381,0.0055219,0.040179,0.00941301,0.0550609,0.0330954,0.107279,0.0797049,0.0481229,-0.0176602,-0.0378947,-0.0345262,-0.0249658,-0.0503831,
11,0,0.196319,0.1244,0.145826,0.0951442,-0.0035092,0.123167,0.0946129,0.00612668,0.0439405,0.103704,0.0412606,0.0652202,0.0190243,0.0178648,-0.0457339,0.0227752,-0.0386803,1.97373e-19,0.0386803,-0.0227752,0.0457339,-0.0178648,-0.0190243,-0.0652202,-0.0412606,-0.103704,-0.0439405,-0.00612668,-0.0946129,-0.123167,0.0035092,-0.0951442,-0.145826,-0.1244,-0.196319,
12,0,-0.261955,-0.278126,-0.17721,-0.144555,-0.146374,-0.085505,-0.131249,-0.0453018,-0.0182997,-0.0260863,0.0280923,-0.0389867,-0.00915496,0.0347761,0.0348235,0.0898579,0.0443197,2.4943e-18,-0.0443197,-0.0898579,-0.0348235,-0.0347761,0.00915496,0.0389867,-0.0280923,0.0260863,0.0182997,0.0453018,0.131249,0.085505,0.146374,0.144555,0.17721,0.278126,0.261955,
13,0,-0.0380644,0.0047487,-0.0346082,0.0193612,0.0863658,0.0730329,0.107388,0.13719,0.0728207,0.0686289,0.0824707,0.131853,0.151654,0.141817,0.00844611,0.0364555,-0.0416307,-2.97324e-18,0.0416307,-0.0364555,-0.00844611,-0.141817,-0.151654,-0.131853,-0.0824707,-0.0686289,-0.0728207,-0.13719,-0.107388,-0.0730329,-0.0863658,-0.0193612,0.0346082,-0.0047487,0.0380644,
14,0,0.505672,0.395407,0.373081,0.280027,0.244513,0.167099,0.140973,0.0729132,0.0828173,0.0473546,0.0415941,0.0784071,-0.00549104,-0.0710315,0.0154403,-0.0362568,-0.0144178,2.31667e-18,0.0144178,0.0362568,-0.0154403,0.0710315,0.00549104,-0.0784071,-0.0415941,-0.0473546,-0.0828173,-0.0729132,-0.140973,-0.167099,-0.244513,-0.280027,-0.373081,-0.395407,-0.505672,
15,0,0.360378,0.281793,0.284605,0.191553,0.185146,0.130439,0.129086,0.111638,0.0849311,0.0454871,0.205404,0.0952942,0.0603598,0.0451136,0.00216547,0.000348332,-0.0434606,-3.60699e-18,0.0434606,-0.000348332,-0.00216547,-0.0451136,-0.0603598,-0.0952942,-0.205404,-0.0454871,-0.0849311,-0.111638,-0.129086,-0.130439,-0.185146,-0.191553,-0.284605,-0.281793,-0.360378,
16,0,0.0292428,0.0349986,0.00388216,-0.0305365,-0.0203841,-0.0132634,0.0324041,-0.0308703,-0.0162937,-0.0108163,-0.0406366,-0.00452866,-0.0122919,-0.0153554,-0.0660802,-0.0503733,-0.0542314,-4.88005e-18,0.0542314,0.0503733,0.0660802,0.0153554,0.0122919,0.00452866,0.0406366,0.0108163,0.0162937,0.0308703,-0.0324041,0.0132634,0.0203841,0.0305365,-0.00388216,-0.0349986,-0.0292428,
17,0,-0.119502,-0.106938,-0.082138,-0.0111984,-0.0363891,-0.0317105,-0.0580654,-0.0311874,-0.0366759,-0.0618151,-0.101753,-0.0251436,-0.0279998,-0.0361605,-0.00874705,-0.00469034,-0.0170294,3.70074e-19,0.0170294,0.00469034,0.00874705,0.0361605,0.0279998,0.0251436,0.101753,0.0618151,0.0366759,0.0311874,0.0580654,0.0317105,0.0363891,0.0111984,0.082138,0.106938,0.119502,
18,0,0.0766182,0.0201335,0.0281536,0.041384,-0.0171629,0.0607132,0.0262956,-0.0217814,-0.0278919,0.0621254,-0.0422919,-0.10847,-0.0354502,-0.0219228,-0.0412049,-0.0852941,-0.0531532,6.43436e-18,0.0531532,0.0852941,0.0412049,0.0219228,0.0354502,0.10847,0.0422919,-0.0621254,0.0278919,0.0217814,-0.0262956,-0.0607132,0.0171629,-0.041384,-0.0281536,-0.0201335,-0.0766182,
19,0,-0.0992192,-0.157786,-0.0877567,-0.0440274,-0.0574411,-0.0147846,-0.0560012,0.0109451,-0.0249493,0.0293996,0.000408417,-0.0409217,-0.0156988,-0.0409833,-0.0777271,-0.0199967,-0.03756,-3.60329e-18,0.03756,0.0199967,0.0777271,0.0409833,0.0156988,0.0409217,-0.000408417,-0.0293996,0.0249493,-0.0109451,0.0560012,0.0147846,0.0574411,0.0440274,0.0877567,0.157786,0.0992192,
20,0,-0.120824,-0.207066,-0.111895,-0.0570497,-0.110949,-0.0956547,-0.0825439,-0.0627444,-0.113885,-0.081262,0.0219759,0.0790134,0.0310143,0.0325509,0.0787083,0.0454023,0.0785808,-7.16957e-18,-0.0785808,-0.0454023,-0.0787083,-0.0325509,-0.0310143,-0.0790134,-0.0219759,0.081262,0.113885,0.0627444,0.0825439,0.0956547,0.110949,0.0570497,0.111895,0.207066,0.120824,
21,0,-0.0497604,5.82462e-05,0.0339457,0.0679659,0.0780175,-0.0188339,-0.0765367,-0.098958,-0.0868629,-0.0866039,-0.0801877,-0.13025,-0.0877866,-0.0827051,-0.104875,-0.0483738,-0.0252052,-1.03374e-18,0.0252052,0.0483738,0.104875,0.0827051,0.0877866,0.13025,0.0801877,0.0866039,0.0868629,0.098958,0.0765367,0.0188339,-0.0780175,-0.0679659,-0.0339457,-5.82462e-05,0.0497604,
22,0,-0.027828,-0.0238684,-0.022375,0.0216097,0.0907855,0.0290644,0.0357159,-0.0285989,0.0149213,-0.0336659,0.0251929,0.0047608,-0.0413291,0.00828218,-0.0497501,0.0421612,0.0646782,-2.84217e-18,-0.0646782,-0.0421612,0.0497501,-0.00828218,0.0413291,-0.0047608,-0.0251929,0.0336659,-0.0149213,0.0285989,-0.0357159,-0.0290644,-0.0907855,-0.0216097,0.022375,0.0238684,0.027828,
23,0,-0.0765507,-0.044343,-0.0554228,0.00708948,0.0134987,-0.0152161,-0.036902,0.0183622,-0.0157785,-0.0520418,-0.03052,-0.0717557,-0.0537396,-0.137272,-0.0673872,-0.0140086,0.0308581,2.43015e-19,-0.0308581,0.0140086,0.0673872,0.137272,0.0537396,0.0717557,0.03052,0.0520418,0.0157785,-0.0183622,0.036902,0.0152161,-0.0134987,-0.00708948,0.0554228,0.044343,0.0765507,
24,0,0.0108229,0.0572214,0.0472666,0.0349729,-0.0505692,-0.000925548,0.0174752,-0.0450532,-0.0301373,-0.065991,-0.0210229,-0.121842,-0.023163,0.00518935,0.00584167,-0.0256481,0.0294632,5.57579e-19,-0.0294632,0.0256481,-0.00584167,-0.00518935,0.023163,0.121842,0.0210229,0.065991,0.0301373,0.0450532,-0.0174752,0.000925548,0.0505692,-0.0349729,-0.0472666,-0.0572214,-0.0108229,
