Sample #,time 0,time 1,time 2,time 3,time 4,time 5,time 6,time 7,time 8,time 9,time 10,time 11,time 12,time 13,time 14,time 15,time 16,time 17,time 18,time 19,time 20,time 21,time 22,time 23,time 24,time 25,time 26,time 27,time 28,time 29,time 30,time 31,time 32,time 33,time 34,time 35,
10,23.226,0.72478,0.442278,1.31077,0.377694,-0.860112,-1.08555,0.467284,1.06303,0.319063,0.843513,1.05614,-0.172835,0.888568,1.10571,-0.203457,0.205079,0.139351,-0.00335608,-0.414504,0.534883,0.0204647,1.24845,0.00522318,0.401524,-0.119946,-1.37502,1.14506,0.576685,-1.15844,1.59675,0.0348129,-0.919768,0.568668,1.62922,1.1675,
11,22.0884,1.30583,-1.2501,-1.66358,0.837497,-0.554303,-0.881769,-0.650999,0.226106,0.111026,1.39022,-0.344173,0.0121581,0.210373,0.436234,0.474443,1.12478,0.683453,0.270418,-0.318569,-0.276091,-1.10092,-1.01336,-0.298555,0.12667,-0.202446,0.397049,-1.44528,-1.17698,-0.6683,-2.29624,-0.421014,1.07896,-0.597824,0.683281,1.60758,
12,23.7083,-0.128515,-0.0186583,-0.525316,0.664167,-0.503616,-0.205466,0.569507,0.709291,0.61162,0.855485,0.0989466,0.390213,0.938838,-0.787246,-1.31997,1.36008,1.22613,0.949488,-1.39283,2.27288,-0.769905,-0.466694,0.269998,-0.297921,0.604172,-0.829467,0.202672,0.0361309,-0.733327,-0.160763,0.0628074,-0.522508,0.228521,-0.519007,1.70556,
13,23.4643,1.25745,1.02528,-0.541032,0.599563,0.397947,0.986491,-0.259364,-0.270776,-0.113265,0.928017,0.42313,-0.427747,-0.864834,0.0964567,-0.199561,-0.110833,1.5289,-1.21729,-1.33326,-0.00225122,-1.00787,-1.047,-0.0747189,-0.219541,-0.552093,0.21702,-0.222047,-0.210538,0.426987,1.03949,0.426996,0.725505,0.809182,0.596114,1.1389,
14,20.6715,1.15032,-0.626911,0.253874,-1.38589,0.539529,-0.516294,0.414885,0.456198,-1.40116,0.0531818,0.854696,0.0852314,-0.972347,-0.232427,0.930131,0.0560258,2.01285,0.604303,-0.0681654,0.554383,1.15512,0.735764,-0.327617,0.487777,-0.285377,1.47364,1.13691,1.93236,1.17207,-0.053702,-0.0969181,-0.590901,-0.641268,1.14938,-1.23145,
15,21.1605,1.94067,-0.433141,1.11024,-0.12191,0.0838611,0.360805,0.826947,0.763263,0.0425892,-0.716622,-0.923388,-1.15114,-1.10455,0.579626,-1.26111,-1.10784,0.18827,0.0110782,1.3112,-0.0905558,-0.5682,-0.028382,-1.08229,0.510761,-0.156867,1.04305,-0.262528,0.233482,0.279728,0.291662,-0.662386,1.52294,-0.0748919,-1.65086,0.78342,
16,24.3683,0.292918,-0.482647,1.71833,-0.712241,-2.53321,-0.04922,0.298475,-1.0494,-0.0909027,0.30513,0.306711,-0.939023,2.00634,1.5842,1.59544,1.59745,-0.332066,0.137363,-0.25709,0.017837,-0.399246,0.434589,0.470336,1.23539,-0.983275,-1.08552,0.422521,1.34965,-1.73847,0.171575,-2.44471,-0.887306,-1.66944,-0.544549,1.24611,
17,23.516,2.61175,-0.285921,0.847285,0.0675532,-0.335137,0.25042,0.349958,0.386975,0.124366,-0.729167,-0.187322,-1.11461,-0.00424557,-0.313111,0.0372283,-0.188511,-3.3761,0.183843,0.578027,1.57995,0.481682,-0.0400914,1.08397,0.541642,-0.740947,1.22746,-0.0682891,0.759199,-1.93897,0.20168,0.593606,1.53588,-0.481658,1.37913,0.301957,
18,22.3552,1.67933,-0.441803,-0.0199063,-0.049848,0.421538,0.851543,-0.266193,1.59374,0.629216,0.0290757,-0.0727027,-0.800914,-0.248455,-0.307958,-0.129112,-0.879306,0.344124,-0.302903,1.02629,-0.683375,-0.795176,-0.841024,0.374192,-0.677934,0.207512,0.689576,0.926137,1.31064,0.0857624,-0.578962,0.656145,0.397999,0.323159,1.49643,1.77324,
19,22.3363,0.285196,-0.0254903,0.449979,-0.952958,-0.124201,-0.242002,-1.38167,-0.395828,-0.0657503,-1.20471,1.5286,1.63567,0.686413,0.362015,0.711712,0.159276,0.0745779,-0.512262,-0.832088,-0.316729,1.41492,-0.557766,-1.50937,-0.790286,0.895663,0.652245,1.74897,-1.33953,-1.12527,-0.0777906,-0.847703,-0.273432,0.291575,0.30259,1.02164,
20,23.511,0.166701,-1.63485,-0.496544,-0.010323,1.81888,-0.079215,-1.31516,-1.24271,-1.72761,-0.1512,0.831089,-0.88684,-0.387663,-0.0906871,0.0836364,-0.885915,0.624809,-2.72567,0.987238,-0.613816,0.471166,-0.452412,-0.508481,-0.249416,-0.281121,0.432746,-0.153596,-1.00853,0.35294,-1.49947,-0.127358,-1.38212,-1.06601,1.10829,1.36616,
21,22.9097,1.15681,1.39783,0.746515,-0.163082,0.251751,0.134477,0.4326,-0.146826,0.0787925,0.519818,1.04117,-1.02974,0.33303,0.056188,0.748894,-0.258053,-0.968697,0.419241,0.759369,-0.705327,-0.361344,0.220744,0.00621527,-0.0632908,-0.0326919,0.756788,-0.27706,-1.21469,-1.03379,-0.0327062,-0.565486,0.110613,0.227421,0.536248,-1.25173,
22,21.6403,1.30979,0.724987,0.604736,0.158305,1.09828,0.101788,0.961282,-0.497089,0.155315,-0.494233,0.284593,0.562126,-0.0233195,-0.0405417,0.20319,0.0800845,1.67003,0.362841,0.985215,-0.760447,-0.580354,0.412872,0.500614,0.41409,-0.967595,0.334495,0.562381,-0.837723,-0.0095968,0.485293,-1.14626,-0.871799,-0.83203,1.02606,1.36634,
23,21.8964,1.21918,0.614411,-1.01712,0.652087,-0.303471,-1.15572,-0.408904,1.55724,-0.828276,-0.209974,0.661686,-0.30296,-0.431499,-1.04427,1.0491,1.01791,-0.182426,-0.317481,-0.3973,-0.283413,1.13775,0.170069,-0.431832,-1.02193,1.37546,0.572359,1.11964,1.37848,0.148028,0.756159,0.0576863,-0.369361,-0.0430627,0.440164,0.532663,
24,21.7021,0.28005,-0.462954,0.923257,0.095792,-0.627675,-1.81431,-1.12561,-0.513886,-0.624952,0.374407,0.542509,2.17111,-0.758741,-0.0739393,0.328997,0.495763,-0.198003,-1.12966,-1.58197,1.38933,-0.717721,0.858973,0.400575,0.259247,-0.37516,0.812509,0.813978,-0.6363,-1.13,0.188967,2.9406,0.200736,2.4691,1.31677,1.41963,
