Sample #,time 0,time 1,time 2,time 3,time 4,time 5,time 6,time 7,time 8,time 9,time 10,time 11,time 12,time 13,time 14,time 15,time 16,time 17,time 18,time 19,time 20,time 21,time 22,time 23,
10,18.7755,1.66224,-1.50349,0.155996,-0.404119,-1.73277,1.18804,0.939606,0.501573,-0.272357,-0.207636,0.737769,1.37491,1.03919,-0.4827,0.0611193,0.441568,0.785186,-0.896116,1.0838,-0.393727,-1.77228,0.430742,2.7133,
11,18.1909,-0.637217,0.334898,0.284792,0.671595,-1.32439,0.612748,-0.243226,0.473714,0.105688,1.07858,0.864308,-0.20971,-0.724526,-1.28007,-0.676301,0.352404,0.0281942,0.0282984,1.32301,-0.568058,-0.619918,-0.572711,1.80835,
12,21.3235,2.50131,1.62745,0.658068,-0.189462,-0.296276,-0.696622,-0.333996,0.816576,0.383769,0.400942,-0.503473,-0.0105732,-0.72081,-0.897947,0.0283944,0.351779,1.32422,1.24355,0.595134,-0.487434,1.10057,0.606029,1.8215,
13,20.1135,1.20827,0.727982,-0.0435479,-0.85177,0.622119,-0.138838,-0.0562946,0.152341,-0.623038,0.993851,-1.41619,0.261066,-0.55084,-0.353946,1.02642,0.645499,-0.220139,-1.1817,-0.483274,0.976322,0.543822,1.25033,3.15036,
14,19.8768,2.73798,0.462157,-0.37642,-0.87682,0.639697,0.377825,-1.14284,0.0799363,-0.497182,-0.185642,0.431034,-0.294048,-0.263612,0.115284,0.814332,0.301331,0.713534,1.16378,0.410971,-1.39823,-0.138279,0.195179,1.54866,
15,19.5589,0.189673,0.732328,0.0646884,-1.6942,-0.116068,0.0492535,-1.39106,0.499657,1.4898,-0.876362,-0.151584,1.20428,0.485664,1.40103,1.20223,0.24477,-1.35712,-0.689896,-0.682231,-0.0826608,-0.773575,-0.215978,1.869,
16,19.6196,2.09952,-0.357311,0.990483,0.672396,-0.319195,-0.888703,0.403586,-0.144231,-0.353914,-1.03056,-0.545674,0.72864,0.452588,-0.377246,-1.48112,-1.41588,0.033479,0.996096,-0.875948,0.374705,1.00415,-1.79718,2.37677,
17,19.2181,1.64806,0.526915,1.06206,-1.32948,0.623967,2.14551,0.075283,-0.369855,-0.113138,1.21825,-0.106259,-0.697082,-0.246799,0.616695,0.382865,0.516981,0.395873,0.686099,1.76342,2.22933,1.24374,0.960543,2.5626,
18,18.4442,1.36263,-0.632146,0.205647,0.134656,-0.767538,-0.262435,-1.18107,0.381327,1.13619,0.44289,1.26669,-0.425527,0.400083,0.0840019,0.602709,0.978685,0.476833,1.72405,1.36221,1.24071,-0.430731,0.0272543,1.33193,
19,20.2885,1.04944,0.223212,0.174077,0.336716,0.828651,-1.09345,0.985766,0.665995,0.499156,-0.953292,1.31153,-0.205734,0.0323448,-1.09285,-1.01689,-0.902852,0.00464488,-0.662375,-0.483074,-1.29627,-0.423918,0.497929,0.385465,
20,20.7016,2.25703,0.72243,1.44611,-0.456813,-0.219388,0.484158,1.7358,-0.534579,-0.667287,0.656492,1.05931,-0.0465475,0.447428,-0.416387,0.726901,-0.731761,-0.748419,-0.368067,1.01965,-0.990678,-0.77332,0.225746,1.33809,
21,20.7043,1.63253,0.388742,-0.822094,0.412858,0.860799,1.54094,0.397286,1.48652,-0.152655,0.512178,-0.499458,-1.22477,-0.0396683,-0.332696,0.821508,1.38457,0.879225,0.564607,-0.979562,-0.104405,1.24388,1.58672,1.54165,
22,19.3713,0.660518,-2.66974,-1.05362,-0.74731,1.02321,-0.103969,-0.325445,0.431669,0.444833,0.386203,0.267575,-0.583018,-1.5025,-0.609726,-1.11727,0.740464,0.763411,-0.906526,1.46917,1.28389,0.603791,1.8417,1.96901,
23,22.469,1.19376,0.593064,0.997496,0.222011,-0.17447,1.17882,-3.00448,0.288378,-1.57495,-1.44352,-0.487308,0.529972,0.877183,-0.161078,-0.971425,0.51089,0.444998,-0.110128,0.288569,2.0661,-0.377888,0.590771,1.14479,
24,19.6605,1.90772,1.69677,-0.740749,-0.375711,-0.612878,-0.401173,0.0508722,-0.00421617,-1.29717,0.791446,1.13269,-1.11444,0.446462,-0.505049,-0.0339582,-1.08019,-0.542108,0.434032,1.84054,0.552672,0.346311,-0.678079,0.578583,
