Sample #,time 0,time 1,time 2,time 3,time 4,time 5,time 6,time 7,time 8,time 9,time 10,time 11,time 12,time 13,time 14,time 15,time 16,time 17,time 18,time 19,time 20,time 21,time 22,time 23,time 24,time 25,time 26,time 27,time 28,time 29,time 30,time 31,time 32,time 33,time 34,time 35,time 36,time 37,time 38,time 39,
12,29.1727,0.876694,0.278755,0.0900145,0.0905147,0.0635182,0.0655082,-0.0286629,0.0372337,-0.0483445,0.0361373,0.0222822,-0.040655,0.0198402,0.031216,-0.00421075,0.019331,-0.0645944,0.0582107,0.00373524,0.0157791,0.00373524,0.0582107,-0.0645944,0.019331,-0.00421075,0.031216,0.0198402,-0.040655,0.0222822,0.0361373,-0.0483445,0.0372337,-0.0286629,0.0655082,0.0635182,0.0905147,0.0900145,0.278755,0.876694,
13,29.1726,0.899795,0.216569,0.0769208,-0.00596131,-0.056307,-0.0537719,-0.0203464,0.037873,-0.0560614,0.0452827,-0.0348174,0.0155631,0.0238404,0.0283451,0.0363659,0.06837,0.0176748,0.0269056,-0.0499492,-0.0537036,-0.0499492,0.0269056,0.0176748,0.06837,0.0363659,0.0283451,0.0238404,0.0155631,-0.0348174,0.0452827,-0.0560614,0.037873,-0.0203464,-0.0537719,-0.056307,-0.00596131,0.0769208,0.216569,0.899795,
14,29.0976,0.897651,0.156778,0.0551912,-0.0051891,-0.015822,-0.0297997,0.0531119,0.0170194,-0.00188042,-0.045278,0.0162987,0.00469531,0.00850039,0.0505105,-0.0843767,-0.0159127,-0.030345,-0.0313743,-0.0987951,0.0629216,-0.0987951,-0.0313743,-0.030345,-0.0159127,-0.0843767,0.0505105,0.00850039,0.00469531,0.0162987,-0.045278,-0.00188042,0.0170194,0.0531119,-0.0297997,-0.015822,-0.0051891,0.0551912,0.156778,0.897651,
15,29.1939,0.919645,0.223922,0.119944,0.0334259,-0.0304402,-0.0555319,0.0211019,-0.0119605,-0.0478639,-0.0238685,-0.0602988,0.00634479,-0.0587582,-0.0651754,0.00622776,-0.0510427,-0.0704648,-0.0149308,-0.0299384,-0.0335184,-0.0299384,-0.0149308,-0.0704648,-0.0510427,0.00622776,-0.0651754,-0.0587582,0.00634479,-0.0602988,-0.0238685,-0.0478639,-0.0119605,0.0211019,-0.0555319,-0.0304402,0.0334259,0.119944,0.223922,0.919645,
16,29.1835,0.849606,0.22421,0.0269961,-0.0150652,0.0851995,-0.0283138,0.0366716,0.0049046,-0.0662234,-0.00203778,0.0261629,0.0248974,-0.0121925,0.016064,-0.078538,0.0277232,0.0183327,-0.0250951,-0.0106833,0.0542678,-0.0106833,-0.0250951,0.0183327,0.0277232,-0.078538,0.016064,-0.0121925,0.0248974,0.0261629,-0.00203778,-0.0662234,0.0049046,0.0366716,-0.0283138,0.0851995,-0.0150652,0.0269961,0.22421,0.849606,
17,29.1071,0.943924,0.205361,0.0725838,0.0973382,0.0421892,0.0525325,-0.0143851,-0.00758347,-0.0190325,-0.0362403,-0.0193328,0.00125297,0.0048334,0.0442051,0.0340887,-0.0820105,-0.142742,-0.113547,-0.00415305,-0.109058,-0.00415305,-0.113547,-0.142742,-0.0820105,0.0340887,0.0442051,0.0048334,0.00125297,-0.0193328,-0.0362403,-0.0190325,-0.00758347,-0.0143851,0.0525325,0.0421892,0.0973382,0.0725838,0.205361,0.943924,
18,29.0773,0.899176,0.164027,-0.0112088,-0.0258771,0.0371703,-0.0116504,0.0292085,-0.0082872,-0.00991647,-0.00604123,0.0213654,-0.0456026,-0.0525363,-0.0104994,-0.033857,0.0602445,0.0136411,-0.0300603,0.0179452,0.0519186,0.0179452,-0.0300603,0.0136411,0.0602445,-0.033857,-0.0104994,-0.0525363,-0.0456026,0.0213654,-0.00604123,-0.00991647,-0.0082872,0.0292085,-0.0116504,0.0371703,-0.0258771,-0.0112088,0.164027,0.899176,
19,29.1206,0.930925,0.208137,0.124542,-0.0328034,0.0123209,0.0122884,-0.0281136,-0.0411743,-0.0404552,0.000315653,0.0264935,-0.0338397,0.0266695,-0.0136348,0.000767372,0.0201412,0.0283397,-0.0488234,-0.0254267,-0.0363305,-0.0254267,-0.0488234,0.0283397,0.0201412,0.000767372,-0.0136348,0.0266695,-0.0338397,0.0264935,0.000315653,-0.0404552,-0.0411743,-0.0281136,0.0122884,0.0123209,-0.0328034,0.124542,0.208137,0.930925,
20,29.0806,0.909627,0.140489,0.0144298,-0.0125069,-0.0011697,0.00875135,0.00783052,0.0680429,0.0242715,0.0188696,-0.0436147,0.0282985,-0.00743425,-0.038048,0.0172326,-0.0461508,0.0178895,-0.0154041,-0.0539064,-0.0250141,-0.0539064,-0.0154041,0.0178895,-0.0461508,0.0172326,-0.038048,-0.00743425,0.0282985,-0.0436147,0.0188696,0.0242715,0.0680429,0.00783052,0.00875135,-0.0011697,-0.0125069,0.0144298,0.140489,0.909627,
21,29.0672,0.863813,0.141995,0.0587275,0.0588576,-0.0169384,0.0589141,-0.0175533,-0.0565373,0.00971932,-0.0313054,-0.0213439,-0.00047796,0.00755901,0.0150901,-0.000273383,0.0445142,-0.0339126,0.0105346,0.00989472,-0.0426037,0.00989472,0.0105346,-0.0339126,0.0445142,-0.000273383,0.0150901,0.00755901,-0.00047796,-0.0213439,-0.0313054,0.00971932,-0.0565373,-0.0175533,0.0589141,-0.0169384,0.0588576,0.0587275,0.141995,0.863813,
22,29.0525,0.903559,0.136761,-0.0144999,-0.0086545,-0.0221534,-0.083699,-0.0295352,0.0412395,0.042875,0.0601685,0.0211764,-0.0414405,0.0127395,-0.0265486,0.0063961,-6.25847e-05,-0.0414789,0.0462515,-0.0133393,0.0586105,-0.0133393,0.0462515,-0.0414789,-6.25847e-05,0.0063961,-0.0265486,0.0127395,-0.0414405,0.0211764,0.0601685,0.042875,0.0412395,-0.0295352,-0.083699,-0.0221534,-0.0086545,-0.0144999,0.136761,0.903559,
23,29.1894,0.932894,0.169839,0.0634218,0.0449698,-0.0197946,0.0388161,0.0461088,-0.0188475,-0.0251246,0.0283596,0.0208612,0.008929,0.0554954,0.00746907,-0.0545143,-0.00983066,0.00450768,-0.00703339,0.0613506,0.0180606,0.0613506,-0.00703339,0.00450768,-0.00983066,-0.0545143,0.00746907,0.0554954,0.008929,0.0208612,0.0283596,-0.0251246,-0.0188475,0.0461088,0.0388161,-0.0197946,0.0449698,0.0634218,0.169839,0.932894,
24,29.2159,0.945899,0.188567,0.127605,-0.0255649,0.0210445,-0.0576353,0.023901,-0.0235856,-0.0408162,0.00894847,-0.0643374,0.0077188,-0.0322753,-0.0428834,-0.0205954,-0.0729956,-0.00842847,0.0183299,0.065239,0.0689598,0.065239,0.0183299,-0.00842847,-0.0729956,-0.0205954,-0.0428834,-0.0322753,0.0077188,-0.0643374,0.00894847,-0.0408162,-0.0235856,0.023901,-0.0576353,0.0210445,-0.0255649,0.127605,0.188567,0.945899,
